imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1289397,Everyday Black Man,2010,30/01/2010,"Action, Drama",105,USA,English,Carmen Madden,Carmen Madden,CLM Productions,"Ahku, Elynn Alonzo, Afi Ayanna, Chris Ayles, Henry Brown, Crystal Bush, Marion Christian, Marjorie Crump-Shears, Ronald Gardner, Ed Gilles III, Jahkahn Bayshore Gulley, Dave Hall, Omari Hardwick, Daryl Anthony Harper, Corey Jackson","Since closing the door to a violent past, quiet and thoughtful Moses Stanton everyday existence is running a small neighborhood store, and watching over his daughter who doesn't know he ...",5.2,247,$ 10000000,NA,NA,NA,4,3
tt1289406,Harry Brown,2009,11/11/2009,"Action, Crime, Drama",103,UK,English,Daniel Barber,Gary Young,Marv Films,"Michael Caine, Emily Mortimer, Charlie Creed-Miles, David Bradley, Iain Glen, Sean Harris, Plan B, Jack O'Connell, Jamie Downey, Lee Oakes, Joseph Gilgun, Liam Cunningham, Marva Alexander, Liz Daniels, Marvin Campbell",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,7.2,83355,$ 7300000,$ 1818681,$ 10371451,55,257,225
tt1289419,N-Secure,2010,15/10/2010,"Crime, Drama, Thriller",105,USA,English,David M. Matthews,"Julius Lewis, Christie Taylor",N-Secure Films,"Cordell Moore, Essence Atkins, Denise Boutte, Tempestt Bledsoe, Lamman Rucker, Toni Trucks, Rick Ravanello, Thomas Miles, Caryn Ward, Elise Neal, Steve Conn, BernNadette Stanis, Sabrina Tiller, Michael Higgenbottom, T.J. Cates","N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem, and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of ...",3.4,595,$ 1600000,$ 2595644,$ 2595644,NA,14,4
tt1290082,"Lebanon, Pa.",2010,01/03/2010,Drama,100,USA,"Arabic, English, Hebrew",Ben Hickernell,Ben Hickernell,Reconstruction Pictures,"Josh Hopkins, Rachel Kitson, Ian Merrill Peakes, Samantha Mathis, Hunter Gallagher, Mary Beth Hurt, Julia Yorks, Natasha Sattler, Tara Copeland, Christopher Mann, Josh Hunt, Cecelia Ann Birt, Maureen Torsney-Weir, Alice Schaerer, McKenna Kerrigan","Will (Josh Hopkins), a charming 35-year-old Philadelphia ad man, heads to Lebanon, Pa. to bury his recently deceased father. He forms an unexpected friendship with CJ (Rachel Kitson), his ...",6.2,523,NA,$ 48381,$ 48381,47,15,10
tt1291465,Raajneeti,2010,04/06/2010,"Drama, Thriller",163,India,"Hindi, English",Prakash Jha,"Prakash Jha, Anjum Rajabali",Prakash Jha Productions,"Ranbir Kapoor, Ajay Devgn, Nana Patekar, Katrina Kaif, Arjun Rampal, Manoj Bajpayee, Naseeruddin Shah, Sarah Thompson, Nikhila Trikha, Darshan Jariwala, Shruti Seth, Vinay Apte, Singh Bhupesh, Barkha Bisht, Dhananjay Galani","When the American-educated scion of a powerful Indian family returns to the subcontinent, his first taste of power starts him down a corrupt path.",7.1,16163,NA,$ 1514558,$ 12604224,NA,92,21
tt1292644,Complices,2009,20/01/2010,"Crime, Romance",93,"Switzerland, France",French,Frédéric Mermoud,"Pascal Arnold, Frédéric Mermoud",Tabo Tabo Films,"Gilbert Melki, Emmanuelle Devos, Cyril Descours, Nina Meurisse, Joana Preiss, Jeremy Azencott, Jérémy Kapone, Marc Rioufol, Yeelem Jappain, Eric Laugérias, Serge Larivière, Anne Loiret, Fred Epaud, Valérie Lang, Jean-Pierre Sanchez","Two police detectives investigate the murder of a high-end male prostitute, and his relationship with his girlfriend.",6.6,915,$ 4500000,NA,$ 796346,NA,9,14
tt1292652,Holy Water,2009,11/03/2011,"Comedy, Crime",94,Ireland,English,Tom Reeve,Michael O'Mahony,Centurion,"John Lynch, Cornelius Clarke, Lochlann O'Mearáin, Cian Barry, Susan Lynch, Deirdre Mullins, Linda Hamilton, Tommy 'Tiny' Lister, Stanley Townsend, Angeline Ball, Ray Callaghan, Frank Dunne, Dermot Crowley, Pascal Scott, Marianne March",The town of Kilcoulin's Leap will never be the same after a down-on-his-luck mailman botches a get-rich-quick scheme.,5.9,1694,NA,NA,$ 148498,NA,8,12
tt1293093,Mia's Father,2009,2009,Drama,84,USA,English,Brad Keller,Bonnie Orr,Palm Tree Productions,"Dedee Pfeiffer, Ali Faulkner, Amy Maner, Scott Muller, GiGi Erneta, Kurt Cole, Adam Pearson, John Hambrick, Marie Black, Brock Tinney, Caron West, Jim McDonald, Kathy Rose Center, Julie J. Gosse, Erick Gosse","Mia Williams, raised on the family Bed & Breakfast by Sara, a loving single mom grows up believing her father was lost, M.I.A., in the Gulf War. A tragic accident results in the sudden ...",5,167,NA,NA,NA,NA,3,NA
tt1293847,xXx: Return of Xander Cage,2017,19/01/2017,"Action, Adventure, Thriller",107,"China, Canada, USA","English, Spanish, Portuguese, Mandarin, Tagalog, Russian",D.J. Caruso,"Rich Wilkes, F. Scott Frazier",Huahua Media,"Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu, Ruby Rose, Tony Jaa, Nina Dobrev, Rory McCann, Toni Collette, Samuel L. Jackson, Ice Cube, Hermione Corfield, Tony Gonzalez, Michael Bisping, Al Sapienza","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",5.2,83629,$ 85000000,$ 44898413,$ 346118277,42,376,282
tt1294646,Barfuß bis zum Hals,2009,11/06/2009,Comedy,93,Germany,German,Hansjörg Thurn,Sarah Schnier,Janus Filmproduktion GmbH,"Martin Brambach, Stefanie Höner, Constantin von Jascheroff, Sarah Kim Gries, Christoph M. Ohrt, Diane Willems, Heiko Pinkowski, Matthias Beier, Joseph Konrad Bundschuh, Zsolt Bács, Rüdiger Kühmstedt, Caroline Rapp, Ben Unterkofler, Christina Athenstädt, Jockel Tschiersch","A nudist site in eastern Germany is sold to Dieter Lohe, a conservative textile manufacturer from Bavaria. He visits his new property with his daughter Natalie, and plans to use the ...",6,255,NA,NA,NA,NA,2,3
tt1294970,The Angriest Man in Brooklyn,2014,23/05/2014,"Comedy, Drama",83,USA,English,Phil Alden Robinson,"Daniel Taplitz, Assi Dayan",AMIB Productions,"Robin Williams, Mila Kunis, Peter Dinklage, Melissa Leo, Hamish Linklater, Sutton Foster, James Earl Jones, Richard Kind, Daniel Raymont, Chris Gethard, Jerry Adler, Isiah Whitlock Jr., Da'Vine Joy Randolph, Jeremie Harris, Lee Garlington",A perpetually angry man is informed he has 90 minutes to live and promptly sets out to reconcile with his family and friends in the short time he has left.,5.7,20633,NA,NA,$ 615198,21,71,62
tt1296077,Sennentuntschi,2010,08/09/2011,"Horror, Mystery",115,Switzerland,Swiss German,Michael Steiner,"Stephanie Japp, Michael Sauter",Kontraproduktion AG,"Roxane Mesquida, Nicholas Ofczarek, Andrea Zogg, Carlos Leal, Joel Basman, Hanspeter Müller, Rebecca Indermaur, Ueli Jäggi, Peter Jecklin, Daniel Rohr, Paula Marija, Alice Blaser, Herbert Leiser, Luciano Simioni, Birgit C. Krammer","Three lonely herdsmen starved of female companionship creates the girl of their dreams, from a broom, some straw and a few rags. The creation - Sennentuntschi, lives and breathe to cook, clean and look after the three.",6.5,2740,NA,NA,$ 34991,NA,13,32
tt1296172,The Legends of Nethiah,2012,18/09/2013,"Action, Adventure, Drama",93,USA,English,"Russ Emanuel, Tomax Aponte","Tomax Aponte, Emilio Iasiello",WorldsLastHero Productions,"Jeremiah Sayys, Robert Picardo, Jared Young, Laura Covelli, Jilon VanOver, John Heard, Theresa Russell, Julie Michaels, Bryce Clyde Jenkins, April Littlejohn, Lavinia Dowdell, Richard Sandrak, Kevin Fry, James Anthony, Matt Corrigan","A young boy whose parents are going through a bitter divorce, is given hope and courage through the powerful stories embellished by his grandfather. The stories give the boy the inner ...",3.7,232,NA,NA,NA,NA,4,2
tt1296885,Absolute Fear,2012,15/03/2012,Thriller,91,USA,English,John Milton Branton,"John Milton Branton, Stephanie Lemelin",In-Motion Pictures,"Stephanie Lemelin, Patrick Bergin, Matthew Alan, A.J. Draven, Caleb Thorne, Miguel Vasquez, Aleera Montalla, Marie Lanoy, David Stanford, Bryan Rasmussen, Art Chudabala",Jessie Valiquette follows her scribe boyfriend of 3 years Dale Morrow on a search for his long lost Father last heard from on a deserted island in the Philippines. Along with a group of ...,2.9,152,$ 500000,NA,NA,NA,2,NA
tt1297920,Blog,2010,21/01/2011,Drama,88,Spain,"Spanish, Catalan",Elena Trapé,"Tomàs Aragay, Tomàs Aragay",Canal+ España,"Candela Antón, Anna Castillo, Lola Errando, Sara Gómez, Lídia Torrent, Irene Trullén, Alada Vila, Jackeline Cornejo, Judit Cortina, Clara de Ramon, Marina Esteban, Melanie Smith, Elvira Turek, Rosa Nicolás, Pere Brasó","Blog is the surprising tale of a group of teenagers, 15 year-old middle-upper class girls who are well educated, smart, sensitive and savvy. A group of youngsters with a secret plan and a ...",5.3,226,NA,NA,$ 50817,NA,NA,3
tt1298540,Berlin '36,2009,10/09/2009,Drama,100,Germany,"German, English",Kaspar Heidelbach,"Lothar Kurzawa, Eric Friedler",Degeto Film,"Karoline Herfurth, Sebastian Urzendowsky, Axel Prahl, Robert Gallinowski, Thomas Thieme, Johann von Bülow, August Zirner, Maria Happel, Franz Dinda, Leon Seidel, Marita Breuer, Rosa van de Loo, Otto Tausig, Elena Uhlig, John Keogh","In the days leading up to the 1936 Olympics, the fate of high jumper Gretel Bergmann hangs in the balance as it is decided whether or not a Jewish athlete can be a part of the German Olympic team.",6.3,803,NA,NA,$ 354980,45,8,28
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,18/05/2011,"Action, Adventure, Fantasy",137,"USA, UK","English, Spanish",Rob Marshall,"Ted Elliott, Terry Rossio",Walt Disney Pictures,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally, Sam Claflin, Astrid Bergès-Frisbey, Stephen Graham, Keith Richards, Richard Griffiths, Greg Ellis, Damian O'Hare, Óscar Jaenada, Anton Lesser, Roger Allam","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",6.6,472435,$ 250000000,$ 241071802,$ 1045713802,45,536,468
tt1300851,The Boondock Saints II: All Saints Day,2009,11/12/2009,"Action, Crime, Thriller",118,USA,"English, Italian, Spanish",Troy Duffy,"Troy Duffy, Troy Duffy",Stage 6 Films,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr., Julie Benz, Bob Marley, Brian Mahoney, David Ferry, David Della Rocco, Peter Fonda, Daniel DeSanto, Gerard Parkes, Matthew Lemche, Robert Mauriell, Judd Nelson","The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",6.3,60835,$ 8000000,$ 10273188,$ 10629321,24,197,86
tt1301304,The Haunting of Pearson Place,2015,02/02/2015,"Horror, Thriller",96,USA,English,Michael Merino,Michael Merino,MCMFILMS,"Joe Estevez, Suzi Lorraine, Ken Arnold, Tracy Teague, Regen Wilson, Julie Price, Mick McGuire, Nadia Williams, Paul Bugelski, Ethan Cooper, Casey Wallace, Charles R. Young, Matt Gulbranson, Michael Merino, Kelley Slagle","A yuppie couple (in their mid thirties) buy a vacant house in the country in order to convert it to a bed and breakfast. The House, has other plans.",3.9,134,$ 550000,NA,NA,NA,38,1
tt1303776,One Man's Treasure,2009,01/01/2009,Adventure,85,USA,English,John Lyde,"Craig Clyde, Sally Meyer",Mainstay Productions,"Darin Southam, Charan Prabhakar, Paul D. Hunt, Dustin Harding, Chantel Flanders, Shalaina Castle, Rosemberg Salgado, Joel Bishop, Bernie Diamond, Karla Hernandez, Shea Potter, Zack Bullock, Clara Susan Morey II, Caitlin E.J. Meyer, Juliette Lyde",A group of missionaries re-open an area and find a journal with a clue that leads them on a treasure hunt.,3.6,142,NA,NA,NA,NA,8,NA
tt1303846,Chan mat,2008,12/02/2009,"Drama, Romance",100,Hong Kong,Cantonese,Ivy Ho,"Ivy Ho, Ivy Ho",Irresistible Films,"Ekin Cheng, Kar Yan Lam, Ying Kwan Lok, Derek Tsang, Chucky Woo, Pancy Pui-Sze Chan, Andy Chi-On Hui, Eric Tsang, Chi-Yin Wong",An employee has a secret love affair with her married boss.,6,285,NA,NA,$ 572991,NA,3,17
tt1305583,Our Family Wedding,2010,23/07/2010,"Comedy, Romance",103,USA,English,Rick Famuyiwa,"Wayne Conley, Wayne Conley",Fox Searchlight Pictures,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King, Lance Gross, Diana Maria Riva, Lupe Ontiveros, Anjelah Johnson-Reyes, Charlie Murphy, Shannyn Sossamon, Tonita Castro, Anna Maria Horsford, Warren Sapp, Shondrella Avery, Sterling Ardrey","The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.",5,6651,$ 14000000,$ 20255281,$ 21409028,38,25,69
tt1306967,Demon Kiss,2008,30/08/2008,Horror,91,USA,English,Dennis Devine,"Dennis Devine, Sally Mullins",NA,"Jessica T. Perez, Sebastian Gonzales, Sally Mullins, Jamie Macek, Jennifer Kamstock, Sally Fay Dalton, Damon Evans, Shannon Lee, Stacy Glassgold, Denisse Bon, Tymica Spiller, Vito Trabucco, Thomas Michael Clemons, Michael Haboush, Chris Porter","An attempt to summon a demon using the sacrifice of a prostitute misfires - the evil entity instead possesses the body of the intended victim! With the ability to leap between hosts, how can it be stopped before it tracks down its target?",3,145,$ 30000,NA,NA,NA,1,3
tt1307873,The Big Bang,2010,03/02/2011,"Action, Mystery, Thriller",101,USA,English,Tony Krantz,Erik Jendresen,Big Bang Production,"Antonio Banderas, Thomas Kretschmann, William Fichtner, Sienna Guillory, Delroy Lindo, Autumn Reeser, James Van Der Beek, Sam Elliott, Jimmi Simpson, Bill Duke, Rebecca Mader, Robert Maillet, Snoop Dogg, Robert Ernie Lee, Rachel Handler",A private detective is hired to find a missing stripper. A simple job turns complicated when everyone he questions ends up dead.,5.4,6783,$ 17000000,NA,$ 159991,25,48,36
tt1308728,The Happytime Murders,2018,18/10/2018,"Action, Comedy, Crime",91,"USA, China",English,Brian Henson,"Todd Berger, Todd Berger",STX Entertainment,"Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker, Joel McHale, Cynthy Wu, Michael McDonald, Mitch Silpa, Hemky Madera, Benjamin Cole Royer, Brekkan Spens, Ryan Tran, Fortune Feimster, Brian Palermo, Damon Jones","When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",5.4,23196,$ 40000000,$ 20706452,$ 27506452,27,467,199
tt1308729,Bullet to the Head,2012,04/04/2013,"Action, Crime, Thriller",92,"USA, India, Switzerland",English,Walter Hill,"Alessandro Camon, Alexis Nolent",IM Global,"Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje, Jason Momoa, Christian Slater, Jon Seda, Holt McCallany, Brian Van Holt, Weronika Rosati, Dane Rhodes, Marcus Lyle Brown, Andrew Austin-Peterson, Paul Etheredge, Robert Cavan Carruth","After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",5.7,46846,$ 45000000,$ 9489829,$ 21947209,48,157,293
tt1311047,Made in Poland,2010,25/03/2011,Drama,90,Poland,Polish,Przemyslaw Wojcieszek,Przemyslaw Wojcieszek,Gruppa Rafal Widajewicz,"Piotr Wawer Jr., Janusz Chabior, Przemyslaw Bluszcz, Magdalena Kuta, Grzegorz Sowa, Marta Powalowska, Wieslaw Cichy, Halina Rasiakówna, Michal Majnicz, Dariusz Maj, Krystyna Dmochowska, Eryk Lubos, Monika Fronczek, Ryszard Wegrzyn, Mieczyslaw Paska","Bogus Kowalski is such a radical 17-year-old rebel that he even decides to have a ""Fuck Off"" tattoo on his forehead. His anger and frustration cannot be diminished by anyone, including his mother, Polish teacher and priest.",5.9,170,NA,NA,NA,NA,NA,7
tt1313130,Kurôn wa kokyô wo mezasu,2008,10/01/2009,"Drama, Fantasy, Sci-Fi",110,Japan,Japanese,Kanji Nakajima,Kanji Nakajima,Agung,"Mitsuhiro Oikawa, Eri Ishida, Hiromi Nagasaku, Kyûsaku Shimada, Ryô Tsukamoto, Shô Tsukamoto, Ken'ichi Yajima, Kôzô Satô, Takahiro Hirano, Airi Tsurumi, Akemi Fuji, Chieko Ichikawa, Yoshito Shimizu, Tajiro Tamura, Akiko Hayashi","The Clone Returns Home is a compelling meditation on the paradox of life and death, and the meaning of love and family. Set in an imaginary - yet utterly imaginable - future, this quietly ...",6.5,584,NA,NA,NA,NA,5,14
tt1314241,Simon & Malou,2009,30/10/2009,"Comedy, Romance",90,Denmark,Danish,"Theis Mølstrøm Christensen, Lasse Spang Olsen",Lars Mering,Nepenthe Film,"Tuva Novotny, Dejan Cukic, Robert Hansen, Solbjørg Højfeldt, Mille Dinesen, Joel Kinnaman, Line Kruse, Laura Drasbæk, Claus Bigum, Martin Hestbæk, Michael Asmussen, Rafael Edholm, Sara Indrio Jensen, Thomas Leth Rasmussen, Peter Gren Larsen","When career focused Malou meets Bohemian Simon she realizes that opposites DO attract and that it's really only when you're open to the unexpected, that you truly live and feel life.",6,459,DKK 14500000,NA,$ 510605,NA,1,NA
tt1314659,Da xi shi,2009,25/01/2009,"Comedy, Romance",103,"Malaysia, Singapore","Mandarin, English, Hokkien, Malay",Ekachai Uekrongtham,"Dennis Chong Kheng Chew, Desmond Sim",Double Vision,"Fann Wong, Christopher Ming-Shun Lee, Charles 'Blackie' Chen, Alice Lau, Saiful Apek, Carnie Ang, Fish Chaar, Dennis Chong Kheng Chew, Chi Kang Chin, Hou Ren Choo, Cheng Pou Chua, David Glass, Syanie Hisham, Junhong Jing, Anthony Levi Kho",A black comedy centered on a recently engaged celebrity couple and the fans who have been following every stage of their romance.,5.3,110,$ 1000000,NA,$ 1949614,NA,2,2
tt1315582,In jeder Sekunde,2008,11/12/2008,Drama,104,Germany,German,Jan Fehse,"Christian Lyra, Jan Fehse",Bayerischer Rundfunk (BR),"Sebastian Koch, Mina Tander, Wotan Wilke Möhring, Ronald Zehrfeld, Jenny Schily, Barbara Auer, Zoe Thurau, Charly Hübner, Ben Braun, Antonio Di Mauro, Benjamin Hansen, Tom O'Malley",NA,6.1,138,NA,NA,$ 23354,NA,1,6
tt1315981,A Single Man,2009,15/01/2010,"Drama, Romance",99,USA,"English, Spanish",Tom Ford,"Christopher Isherwood, Tom Ford",Fade to Black Productions,"Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode, Jon Kortajarena, Paulette Lamori, Ryan Simpkins, Ginnifer Goodwin, Teddy Sears, Paul Butler, Aaron Sanders, Aline Weber, Keri Lynn Pratt, Jenna Gavigan, Alicia Carr","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.",7.6,104394,$ 7000000,$ 9176000,$ 24964890,77,281,298
tt1316064,Made in China,2009,15/03/2009,Comedy,87,USA,English,Judith Krant,"Judith Krant, Dan Sumpter",Beachwood Pictures,"Bronwyn Cornelius, Deng Juan, Jackson Kuehn, Matthew McConaughey, Charlotte Mikkelborg, Dan Sumpter, Syna Zhang",A confident young man with a unique style and a solid entrepreneurial spirit has made it his mission to bring the small pleasures in life to a global market. As an aspiring inventor ...,5.8,242,NA,NA,NA,NA,4,6
tt1318029,Neka ostane medju nama,2010,09/03/2010,"Comedy, Drama",87,"Croatia, Serbia, Slovenia, France",Croatian,Rajko Grlic,"Rajko Grlic, Ante Tomic",Mainframe Productions,"Predrag 'Miki' Manojlovic, Bojan Navojec, Ksenija Marinkovic, Daria Lorenci, Natasa Dorcic, Nina Ivanisin, Buga Simic, Zivko Anocic, Kresimir Mikic, Ivana Roscic, Helena Buljan, Nikola Crcek, Dora Polic, Miljenko Brlecic, Iva Mihalic","Nikola is a man who knows how to really enjoy life; he's even able to rouse sympathy for his sinful ways. His brother turns a blind eye to his philandering although, with a broken marriage ...",6.6,932,NA,NA,$ 19359,NA,2,8
tt1318516,The Jailhouse,2009,18/02/2010,"Horror, Mystery, Thriller",86,USA,English,Billy Lewis,"Billy Lewis, Brandon Luck",3L Productions,"Ken Aguilar, Siri Baruc, Darren Dalton, Brody Docar, Bill George, C. Thomas Howell, Tommy Lindsey, Phillip Troy Linger, Brandon Luck, Bryan Mahoney, Lindsey McKeon, Keith Minor, Madison Moss, Sahr Ngaujah, Billy Paluck","Small town, the American dream. A blue-collar family living the idyllic rural lifestyle. Nothing is out of place save for the lacking white picket fence - and the old JAIL that occupies the...",3.6,181,NA,NA,NA,NA,5,5
tt1320082,Le concert,2009,05/02/2010,"Comedy, Drama, Music",119,"France, Italy, Romania, Belgium","French, Russian",Radu Mihaileanu,"Radu Mihaileanu, Alain-Michel Blanc",Oï Oï Oï Productions,"Aleksey Guskov, Dmitriy Nazarov, Mélanie Laurent, François Berléand, Miou-Miou, Valeriy Barinov, Lionel Abelanski, Laurent Bateau, Vlad Ivanov, Anna Kamenkova, Roger Dumas, Anghel Gheorghe, Aleksandr Komissarov, Vitalie Bichir, Despina Stanescu","Thirty years ago Bolshoi Orchestra conductor Andreï Filipov was fired for hiring Jewish musicians. Now a lowly janitor, an opportunity arises to gather his old musicians to go and pose as the official Buolshoi orchestra in Paris.",7.6,17186,NA,$ 657986,$ 41146351,60,54,112
tt1320236,A Closed Book,2009,01/05/2009,Thriller,88,UK,English,Raoul Ruiz,Gilbert Adair,Centurion,"Tom Conti, Daryl Hannah, Miriam Margolyes, Elaine Paige, Simon MacCorkindale, Matthew Alexander Kaufman, William Ellis, Matthew Earley, Brogan West","Sir Paul, a distinguished author, blinded in a horrific accident, advertises for an amanuensis, an assistant to help him with his writing. He employs the amiable Jane Ryder to be his eyes ...",5.4,440,NA,NA,NA,NA,9,23
tt1320297,Si può fare,2008,31/10/2008,Comedy,111,Italy,Italian,Giulio Manfredonia,"Fabio Bonifacci, Giulio Manfredonia",Rizzoli Film,"Claudio Bisio, Anita Caprioli, Giuseppe Battiston, Giorgio Colangeli, Andrea Bosca, Giovanni Calcagno, Michele De Virgilio, Carlo Giuseppe Gabardini, Andrea Gattinoni, Natascia Macchniz, Rosa Pianeta, Daniela Piperno, Franco Pistoni, Pietro Ragusa, Franco Ravera","Set in Italy in the early 1980s the film follows Nello (Claudio Bisio), the recently hired director of a newly developed work cooperative of former mental patients. After the closure of ...",7.6,1561,EUR 5280000,NA,$ 2771968,NA,2,14
tt1320401,Zamiana,2009,20/02/2009,Comedy,110,"Poland, Romania",Polish,Konrad Aksinowicz,Cezary Harasimowicz,Infilm,"Piotr Gasowski, Grazyna Wolszczak, Joanna Liszowska, Malwina Buss, Karolina Lukaszewicz, Krzysztof Tyniec, Cezary Harasimowicz, Tadeusz Szymków, Krzysztof Banaszyk, Hanna Sleszynska, Beata Tyszkiewicz, Agata Kulesza, Violetta Arlak, Christine Paul, Michal Piela",NA,2.6,122,NA,NA,$ 224180,NA,1,NA
tt1321869,The Lovers,2015,13/02/2015,"Action, Adventure, Romance",109,"Belgium, India, Australia","Hindi, English",Roland Joffé,"Ajey Jhankar, Roland Joffé",Corsan,"Josh Hartnett, Bipasha Basu, Tamsin Egerton, James Mackay, Alice Englert, Simone Kessell, Abhay Deol, Aegina De Vas, Andrea Deck, Matthew Beard, Bille Brown, Steve Nicolson, Vijay Thombre, Yatin Karyekar, Roshan Seth","An epic, sweeping and riveting tale of an impossible love set across two time periods and continents.",4.6,3043,$ 50000000,NA,$ 66428,19,25,10
tt1322269,August: Osage County,2013,30/01/2014,"Comedy, Drama",121,USA,English,John Wells,"Tracy Letts, Tracy Letts",The Weinstein Company,"Meryl Streep, Julia Roberts, Chris Cooper, Ewan McGregor, Margo Martindale, Sam Shepard, Dermot Mulroney, Julianne Nicholson, Juliette Lewis, Abigail Breslin, Benedict Cumberbatch, Misty Upham, Will Coffey, Newell Alexander, Jerry Stahl","A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.",7.2,83412,$ 25000000,$ 37738810,$ 74188937,58,317,319
tt1323594,Despicable Me,2010,15/10/2010,"Animation, Comedy, Family",95,"USA, France",English,"Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio",Universal Pictures,"Steve Carell, Jason Segel, Russell Brand, Julie Andrews, Will Arnett, Kristen Wiig, Miranda Cosgrove, Dana Gaier, Elsie Fisher, Pierre Coffin, Chris Renaud, Jemaine Clement, Jack McBrayer, Danny McBride, Mindy Kaling","When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",7.6,491257,$ 69000000,$ 251513985,$ 543113985,72,363,188
tt1324059,Wake Up Sid,2009,02/10/2009,"Comedy, Drama, Romance",138,India,Hindi,Ayan Mukherjee,"Ayan Mukherjee, Niranjan Iyengar",Dharma Productions,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher, Rahul Khanna, Kashmira Shah, Namit Das, Shikha Talsania, Shruti Bapna, Krutika Bolaki, Mohsin Ali Khan, Munir Kabani, Atisha Naik, Rahul Pendkalkar, Kainaz Motivala","A spoiled young adult living in Mumbai experiences a change in his lazy ways when he meets a woman at a party, who inspires him to ""wake up"".",7.6,27535,NA,$ 718766,$ 4278081,NA,66,10
tt1325004,The Twilight Saga: Eclipse,2010,30/06/2010,"Adventure, Drama, Fantasy",124,USA,English,David Slade,"Melissa Rosenberg, Stephenie Meyer",Summit Entertainment,"Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke, Justin Chon, Anna Kendrick, Michael Welch, Christian Serratos, Jackson Rathbone, Ashley Greene, Paul Jarrett, Iris Quinn, Sarah Clarke, Peter Facinelli, Elizabeth Reaser","As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",5,223170,$ 68000000,$ 300531751,$ 698491347,58,530,292
tt1326972,Chi bi: Jue zhan tian xia,2009,23/10/2009,"Action, Adventure, Drama",142,"China, Hong Kong, Japan, Taiwan, South Korea, USA",Mandarin,John Woo,"John Woo, Khan Chan",Beijing Film Studio,"Tony Chiu-Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang, Wei Zhao, Jun Hu, Chi-Ling Lin, Shidô Nakamura, Yong You, Baasanjav Mijid, Yong Hou, Chang Hai Chen, Yu Gui Cui, Nicole Dionne, Xiang Rui Fu",Second and final part of epic tale about a legendary battle that changed the course of China history.,7.6,22629,$ 80000000,NA,$ 120432178,NA,35,41
tt1327194,The Lucky One,2012,25/04/2012,"Drama, Mystery, Romance",101,USA,English,Scott Hicks,"Will Fetters, Nicholas Sparks",Warner Bros.,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart, Jay R. Ferguson, Adam LeFevre, Robert Hayes, Joe Chrest, Russell Durham Comegys, Sharon Conley, Ann McKenzie, Kendal Tuttle, Cam Banfield, Ritchie Montgomery, Courtney James Clark",A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,6.5,99629,$ 25000000,$ 60457138,$ 99357138,39,138,172
